"","key","scientificName","decimalLatitude","decimalLongitude","occurrenceStatus","basisOfRecord","gbifRegion","stateProvince","year","datasetName"
"353","2366021048","Hyla versicolor LeConte, 1825",42.413514,-85.380628,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2019,"iNaturalist research-grade observations"
"354","2283064380","Hyla versicolor LeConte, 1825",42.930478,-85.582275,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2019,"iNaturalist research-grade observations"
"355","2294462893","Hyla versicolor LeConte, 1825",45.729305,-86.532897,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2019,"iNaturalist research-grade observations"
"356","2311395081","Hyla versicolor LeConte, 1825",42.19882,-85.634872,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2019,"iNaturalist research-grade observations"
"357","3759054110","Hyla versicolor LeConte, 1825",42.208253,-84.330338,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2019,"iNaturalist research-grade observations"
"358","2366034778","Hyla versicolor LeConte, 1825",42.573559,-83.374897,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2019,"iNaturalist research-grade observations"
"359","2423104783","Hyla versicolor LeConte, 1825",42.827923,-84.378435,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2019,"iNaturalist research-grade observations"
"360","2423103443","Hyla versicolor LeConte, 1825",42.827942,-84.378387,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2019,"iNaturalist research-grade observations"
"361","2423104869","Hyla versicolor LeConte, 1825",42.827889,-84.378373,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2019,"iNaturalist research-grade observations"
"362","2423104194","Hyla versicolor LeConte, 1825",42.827873,-84.378415,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2019,"iNaturalist research-grade observations"
"363","2429370199","Hyla versicolor LeConte, 1825",42.540138,-83.349555,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2019,"iNaturalist research-grade observations"
"364","1891288855","Hyla versicolor LeConte, 1825",42.731743,-83.045403,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2018,"iNaturalist research-grade observations"
"365","2012945996","Hyla versicolor LeConte, 1825",45.972792,-86.027091,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2018,"iNaturalist research-grade observations"
"366","1850904289","Hyla versicolor LeConte, 1825",42.392535,-85.381218,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2018,"iNaturalist research-grade observations"
"367","4062708484","Hyla versicolor LeConte, 1825",44.366247,-83.517367,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2018,"iNaturalist research-grade observations"
"368","2819842568","Hyla versicolor LeConte, 1825",42.59789,-84.70625,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2018,NA
"369","2819841436","Hyla versicolor LeConte, 1825",42.70337,-84.26585,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2018,NA
"370","2819841855","Hyla versicolor LeConte, 1825",42.59789,-84.70625,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2018,NA
"371","1850908768","Hyla versicolor LeConte, 1825",42.48746,-85.455667,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2018,"iNaturalist research-grade observations"
"372","1850908944","Hyla versicolor LeConte, 1825",42.488001,-85.452197,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2018,"iNaturalist research-grade observations"
"373","1890667629","Hyla versicolor LeConte, 1825",46.652922,-88.869622,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2018,"iNaturalist research-grade observations"
"374","4112125403","Hyla versicolor LeConte, 1825",42.99528,-85.739638,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2018,"iNaturalist research-grade observations"
"375","1883962418","Hyla versicolor LeConte, 1825",42.683207,-82.552391,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2018,"iNaturalist research-grade observations"
"376","1890051046","Hyla versicolor LeConte, 1825",42.261323,-84.518015,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2018,"iNaturalist research-grade observations"
"377","3859092354","Hyla versicolor LeConte, 1825",41.792778,-85.996666,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2018,"iNaturalist research-grade observations"
"378","1913163884","Hyla versicolor LeConte, 1825",46.583446,-87.386054,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2018,"iNaturalist research-grade observations"
"379","1913170140","Hyla versicolor LeConte, 1825",45.703144,-87.303418,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2018,"iNaturalist research-grade observations"
"380","2012966539","Hyla versicolor LeConte, 1825",46.562246,-87.414901,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2018,"iNaturalist research-grade observations"
"381","2012998911","Hyla versicolor LeConte, 1825",43.209492,-82.833346,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2018,"iNaturalist research-grade observations"
"382","1932342390","Hyla versicolor LeConte, 1825",42.364481,-85.58212,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2018,"iNaturalist research-grade observations"
"383","1562895350","Hyla versicolor LeConte, 1825",42.133898,-84.058837,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2017,"iNaturalist research-grade observations"
"384","3070572613","Hyla versicolor LeConte, 1825",45.192133,-85.118904,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2017,"iNaturalist research-grade observations"
"385","2850986877","Hyla versicolor LeConte, 1825",46.530549,-87.419418,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2017,"iNaturalist research-grade observations"
"386","3067766271","Hyla versicolor LeConte, 1825",44.221053,-86.31263,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2017,"iNaturalist research-grade observations"
"387","1586953040","Hyla versicolor LeConte, 1825",42.314924,-83.706697,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2017,"iNaturalist research-grade observations"
"388","4054831458","Hyla versicolor LeConte, 1825",44.566172,-86.104064,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2017,"iNaturalist research-grade observations"
"389","4440610934","Hyla versicolor LeConte, 1825",43.982517,-83.978714,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2017,"iNaturalist research-grade observations"
"390","2236285312","Hyla versicolor LeConte, 1825",42.797762,-84.404976,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2017,"iNaturalist research-grade observations"
"391","1668834819","Hyla versicolor LeConte, 1825",42.558613,-83.374742,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2017,"iNaturalist research-grade observations"
"392","1306584527","Hyla versicolor LeConte, 1825",43.094462,-85.742635,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2016,"iNaturalist research-grade observations"
"393","1891288102","Hyla versicolor LeConte, 1825",42.962495,-85.96605,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2016,"iNaturalist research-grade observations"
"394","1270048626","Hyla versicolor LeConte, 1825",46.570537,-87.424669,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2016,"iNaturalist research-grade observations"
"395","1270058244","Hyla versicolor LeConte, 1825",46.582887,-87.387927,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2016,"iNaturalist research-grade observations"
"396","1291123946","Hyla versicolor LeConte, 1825",46.583337,-87.3887,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2016,"iNaturalist research-grade observations"
"397","2576286533","Hyla versicolor LeConte, 1825",46.447406,-89.320708,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2016,"iNaturalist research-grade observations"
"398","1586917242","Hyla versicolor LeConte, 1825",42.728133,-83.198219,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2016,"iNaturalist research-grade observations"
"399","2862594400","Hyla versicolor LeConte, 1825",42.288072,-83.79355,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2016,"iNaturalist research-grade observations"
"400","3759893326","Hyla versicolor LeConte, 1825",42.632792,-83.4833,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2016,"iNaturalist research-grade observations"
"401","1802715801","Hyla versicolor LeConte, 1825",42.31719,-84.269893,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2016,"iNaturalist research-grade observations"
"402","1291122949","Hyla versicolor LeConte, 1825",45.687368,-85.505739,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2016,"iNaturalist research-grade observations"
"403","1891355725","Hyla versicolor LeConte, 1825",44.925415,-84.452388,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2016,"iNaturalist research-grade observations"
"404","1586916049","Hyla versicolor LeConte, 1825",42.728269,-83.198198,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2016,"iNaturalist research-grade observations"
"405","1323003348","Hyla versicolor LeConte, 1825",44.264752,-84.245893,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2016,"iNaturalist research-grade observations"
"406","2819837719","Hyla versicolor LeConte, 1825",42.59769,-84.70946,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2016,NA
"407","1987037362","Hyla versicolor LeConte, 1825",46.678527,-85.798336,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2015,NA
"408","1891354538","Hyla versicolor LeConte, 1825",42.302022,-84.15518,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2015,"iNaturalist research-grade observations"
"409","1572384735","Hyla versicolor LeConte, 1825",42.79414,-83.10803,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2015,"iNaturalist research-grade observations"
"410","1987028257","Hyla versicolor LeConte, 1825",46.909026,-88.039906,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2015,NA
"411","1891354665","Hyla versicolor LeConte, 1825",46.943301,-88.454876,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2015,"iNaturalist research-grade observations"
"412","1640031834","Hyla versicolor LeConte, 1825",43.031976,-85.682807,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2015,"iNaturalist research-grade observations"
"413","1306584458","Hyla versicolor LeConte, 1825",43.147514,-85.623465,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2015,"iNaturalist research-grade observations"
"414","1891355888","Hyla versicolor LeConte, 1825",43.07156,-85.782963,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2015,"iNaturalist research-grade observations"
"415","1315053591","Hyla versicolor LeConte, 1825",43.08325,-85.638831,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2015,"iNaturalist research-grade observations"
"416","1323032205","Hyla versicolor LeConte, 1825",42.207661,-86.353861,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2015,"iNaturalist research-grade observations"
"417","1323032270","Hyla versicolor LeConte, 1825",42.207661,-86.353861,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2015,"iNaturalist research-grade observations"
"418","1987148245","Hyla versicolor LeConte, 1825",45.8089,-86.777192,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2015,NA
"419","1987151644","Hyla versicolor LeConte, 1825",45.916681,-86.314618,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2015,NA
"420","1987177460","Hyla versicolor LeConte, 1825",45.679241,-86.964531,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2015,NA
"421","1306584390","Hyla versicolor LeConte, 1825",43.143284,-85.775202,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2015,"iNaturalist research-grade observations"
"422","1453266956","Hyla versicolor LeConte, 1825",42.725891,-83.198715,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2015,"iNaturalist research-grade observations"
"423","1987183171","Hyla versicolor LeConte, 1825",45.730122,-86.533343,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2015,NA
"424","1987070509","Hyla versicolor LeConte, 1825",46.470723,-89.520333,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2014,NA
"425","1987183488","Hyla versicolor LeConte, 1825",46.442774,-89.481619,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2014,NA
"426","1987040167","Hyla versicolor LeConte, 1825",46.624562,-89.282261,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2014,NA
"427","1987056493","Hyla versicolor LeConte, 1825",46.522935,-88.88747,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2014,NA
"428","1987067181","Hyla versicolor LeConte, 1825",46.48661,-88.93314,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2014,NA
"429","1323022877","Hyla versicolor LeConte, 1825",42.400227,-85.386257,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2014,"iNaturalist research-grade observations"
"430","1987084905","Hyla versicolor LeConte, 1825",46.498649,-88.853675,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2014,NA
"431","4171386306","Hyla versicolor LeConte, 1825",42.404874,-85.40141,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2014,"iNaturalist research-grade observations"
"432","1987150637","Hyla versicolor LeConte, 1825",46.291032,-89.873611,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2014,NA
"433","1987184471","Hyla versicolor LeConte, 1825",46.544565,-88.88722,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2014,NA
"434","1987200907","Hyla versicolor LeConte, 1825",46.536746,-90.156162,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2014,NA
"435","1987221471","Hyla versicolor LeConte, 1825",46.521036,-90.104857,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2014,NA
"436","1987035528","Hyla versicolor LeConte, 1825",45.252723,-87.551258,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2014,NA
"437","1987044294","Hyla versicolor LeConte, 1825",46.466019,-89.501997,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2014,NA
"438","2013694499","Hyla versicolor LeConte, 1825",42.542254,-83.517881,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2014,"iNaturalist research-grade observations"
"439","1987104225","Hyla versicolor LeConte, 1825",45.183592,-87.563938,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2014,NA
"440","1987135038","Hyla versicolor LeConte, 1825",46.406792,-89.113349,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2014,NA
"441","1987177449","Hyla versicolor LeConte, 1825",46.916403,-89.197434,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2014,NA
"442","1987187467","Hyla versicolor LeConte, 1825",45.300362,-87.537187,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2014,NA
"443","1987204988","Hyla versicolor LeConte, 1825",46.071198,-88.798408,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2014,NA
"444","3858239182","Hyla versicolor LeConte, 1825",46.584026,-87.387016,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2014,"iNaturalist research-grade observations"
"445","4440906816","Hyla versicolor LeConte, 1825",42.167263,-85.846954,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2014,"iNaturalist research-grade observations"
"446","4440862970","Hyla versicolor LeConte, 1825",42.167699,-85.849627,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2014,"iNaturalist research-grade observations"
"447","1987064878","Hyla versicolor LeConte, 1825",45.676269,-86.590601,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2014,NA
"448","1323025748","Hyla versicolor LeConte, 1825",42.33397,-86.304692,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2014,"iNaturalist research-grade observations"
"449","1987140481","Hyla versicolor LeConte, 1825",45.607184,-86.605177,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2014,NA
"450","4062930401","Hyla versicolor LeConte, 1825",42.70762,-84.565027,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2014,"iNaturalist research-grade observations"
"451","1987071473","Hyla versicolor LeConte, 1825",46.171598,-84.11601,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2014,NA
"452","1987074917","Hyla versicolor LeConte, 1825",45.929944,-83.541216,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2014,NA
"453","3070514646","Hyla versicolor LeConte, 1825",45.192057,-85.120069,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2013,"iNaturalist research-grade observations"
"454","1987031909","Hyla versicolor LeConte, 1825",46.4758,-89.582011,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2013,NA
"455","1987069167","Hyla versicolor LeConte, 1825",46.306509,-89.75274,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2013,NA
"456","1987074958","Hyla versicolor LeConte, 1825",46.577482,-89.947041,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2013,NA
"457","1987100408","Hyla versicolor LeConte, 1825",46.26969,-89.729866,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2013,NA
"458","1987120103","Hyla versicolor LeConte, 1825",46.569442,-89.647427,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2013,NA
"459","1987171865","Hyla versicolor LeConte, 1825",46.415753,-89.696267,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2013,NA
"460","1987174281","Hyla versicolor LeConte, 1825",46.415753,-89.696267,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2013,NA
"461","1987181534","Hyla versicolor LeConte, 1825",46.304557,-89.733948,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2013,NA
"462","1987183732","Hyla versicolor LeConte, 1825",46.460802,-89.169754,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2013,NA
"463","1987202011","Hyla versicolor LeConte, 1825",46.53605,-89.615356,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2013,NA
"464","1987205949","Hyla versicolor LeConte, 1825",46.262926,-89.735184,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2013,NA
"465","1987208104","Hyla versicolor LeConte, 1825",46.585193,-89.541954,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2013,NA
"466","3070256572","Hyla versicolor LeConte, 1825",45.192205,-85.118885,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2013,"iNaturalist research-grade observations"
"467","1987069617","Hyla versicolor LeConte, 1825",46.534692,-89.372814,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2013,NA
"468","1987108559","Hyla versicolor LeConte, 1825",46.439247,-89.348582,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2013,NA
"469","1987161229","Hyla versicolor LeConte, 1825",46.395984,-89.285611,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2013,NA
"470","1987173919","Hyla versicolor LeConte, 1825",46.38276,-89.17439,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2013,NA
"471","1987209372","Hyla versicolor LeConte, 1825",46.463383,-89.034802,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2013,NA
"472","3070270619","Hyla versicolor LeConte, 1825",45.191927,-85.119079,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2013,"iNaturalist research-grade observations"
"473","2603427426","Hyla versicolor LeConte, 1825",42.818421,-83.875631,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2013,"iNaturalist research-grade observations"
"474","3860603048","Hyla versicolor LeConte, 1825",45.707778,-86.984021,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2012,"iNaturalist research-grade observations"
"475","1987194835","Hyla versicolor LeConte, 1825",45.77926,-86.82603,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2012,NA
"476","1987226158","Hyla versicolor LeConte, 1825",46.715534,-89.444717,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2012,NA
"477","4442470043","Hyla versicolor LeConte, 1825",42.277635,-85.132327,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2012,"iNaturalist research-grade observations"
"478","2826420617","Hyla versicolor LeConte, 1825",44.319169,-86.270725,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2012,"iNaturalist research-grade observations"
"479","1987032855","Hyla versicolor LeConte, 1825",46.45709,-90.052281,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2011,NA
"480","1987093239","Hyla versicolor LeConte, 1825",46.860709,-89.345398,"PRESENT","PRESERVED_SPECIMEN","NORTH_AMERICA","Michigan",2011,NA
"481","2620037466","Hyla versicolor LeConte, 1825",42.488753,-85.462306,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2010,"iNaturalist research-grade observations"
"482","2596140180","Hyla versicolor LeConte, 1825",42.488407,-85.461419,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2010,"iNaturalist research-grade observations"
"483","911506468","Hyla versicolor LeConte, 1825",46.229424,-89.523726,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2009,"iNaturalist research-grade observations"
"484","1453225359","Hyla versicolor LeConte, 1825",42.207279,-86.354687,"PRESENT","HUMAN_OBSERVATION","NORTH_AMERICA","Michigan",2008,"iNaturalist research-grade observations"
"485","29274664","Hyla versicolor LeConte, 1825",45.9761,-83.9128,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"486","29274666","Hyla versicolor LeConte, 1825",45.9761,-83.9128,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"487","29274670","Hyla versicolor LeConte, 1825",45.9761,-83.9128,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"488","29274755","Hyla versicolor LeConte, 1825",42.7125,-83.17,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"489","29273930","Hyla versicolor LeConte, 1825",43.8601,-83.3577,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"490","29273933","Hyla versicolor LeConte, 1825",43.8601,-83.3577,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"491","29273936","Hyla versicolor LeConte, 1825",43.8601,-83.3577,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"492","29273940","Hyla versicolor LeConte, 1825",43.8601,-83.3577,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"493","29273944","Hyla versicolor LeConte, 1825",43.8601,-83.3577,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"494","29274466","Hyla versicolor LeConte, 1825",41.8261,-86.0209,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"495","29274467","Hyla versicolor LeConte, 1825",41.8261,-86.0209,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"496","29274567","Hyla versicolor LeConte, 1825",42.9044,-83.4206,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"497","29274568","Hyla versicolor LeConte, 1825",42.9044,-83.4206,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"498","29274569","Hyla versicolor LeConte, 1825",42.9044,-83.4206,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"499","29274570","Hyla versicolor LeConte, 1825",42.9044,-83.4206,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"500","29274571","Hyla versicolor LeConte, 1825",42.9044,-83.4206,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"501","29274572","Hyla versicolor LeConte, 1825",42.9044,-83.4206,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"502","29274610","Hyla versicolor LeConte, 1825",42.6843,-85.5155,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"503","29274672","Hyla versicolor LeConte, 1825",45.9761,-83.9128,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"504","29274676","Hyla versicolor LeConte, 1825",45.9761,-83.9128,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"505","29274756","Hyla versicolor LeConte, 1825",42.7125,-83.17,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"506","29274757","Hyla versicolor LeConte, 1825",42.7125,-83.17,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"507","29274758","Hyla versicolor LeConte, 1825",42.7125,-83.17,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"508","29274759","Hyla versicolor LeConte, 1825",42.7125,-83.17,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"509","29274784","Hyla versicolor LeConte, 1825",42.596,-85.4339,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"510","29274785","Hyla versicolor LeConte, 1825",42.596,-85.4339,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"511","29274786","Hyla versicolor LeConte, 1825",42.596,-85.4339,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"512","29274787","Hyla versicolor LeConte, 1825",42.596,-85.4339,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"513","29274384","Hyla versicolor LeConte, 1825",46.0088,-83.7322,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"514","29274385","Hyla versicolor LeConte, 1825",46.0088,-83.7322,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"515","29274386","Hyla versicolor LeConte, 1825",46.0088,-83.7322,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"516","29274445","Hyla versicolor LeConte, 1825",45.9895,-84.3234,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"517","29274446","Hyla versicolor LeConte, 1825",45.9895,-84.3234,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
"518","29274447","Hyla versicolor LeConte, 1825",45.9895,-84.3234,"PRESENT","OBSERVATION","NORTH_AMERICA","Michigan",2002,NA
